 -> 1
summerfest -> 2
summers-geithner -> 1
summers-west -> 1
summit-protest -> 1
summmer -> 1
sumner -> 8
sumo-wrestler -> 9
sumter -> 4
sun-and-water -> 1
sun-downer -> 2
sun-flower -> 1
sun-herald\/taverner -> 1
sun-jupiter -> 1
sun-reporter -> 1
sun-shelter -> 1
sun-shower -> 1
sun-worshiper -> 1
sunbather -> 2
sunbeam-oster -> 2
sunday-best -> 26
sunday-dinner -> 1
sunday-driver -> 1
sunday-newspaper -> 2
sunday-night-supper -> 1
sunday-supper -> 1
sunder -> 2
sunderland-leicester -> 1
sundowner -> 9
sunfest -> 5
sunflower -> 144
sunglass-maker -> 2
sunglasses-and-leather -> 1
sunglasses-maker -> 1
sunglasses-manufacturer -> 1
sunken-chest -> 1
sunnier -> 328
sunniermilder -> 1
sunniest -> 184
sunny-weather -> 3
sunraycer -> 1
suns-vancouver -> 1
sunscreen-repellent-moisturizer -> 1
sunset-copper -> 1
sunset-gower -> 3
sunshinier -> 1
sunshiniest -> 1
sunwest -> 1
super -> 947
super-16-millimeter -> 1
super-achiever -> 1
super-astronomer -> 1
super-best -> 1
super-bottler -> 1
super-brightest -> 1
super-broiler -> 1
super-bumper -> 1
super-carrier -> 6
super-center -> 3
super-chipper -> 1
super-clever -> 5
super-commuter -> 1
super-computer -> 17
super-controller -> 1
super-corner -> 1
super-crooner -> 1
super-cusser -> 1
super-d-duper -> 1
super-dapper -> 1
super-de-dooper -> 1
super-de-duper -> 1
super-dealer -> 1
super-dee-duper -> 2
super-designer -> 2
super-dooper -> 4
super-drummer -> 1
super-duper -> 146
super-duper-looper -> 1
super-duper-ooper -> 1
super-duper-raver-saver -> 1
super-duper-saver -> 1
super-duperlatest -> 1
super-eager -> 1
super-earnest -> 4
super-feather -> 3
super-fighter -> 1
super-finger -> 1
super-fixer -> 1
super-freighter -> 1
super-fundraiser -> 1
super-giver -> 1
super-high-fiber -> 1
super-high-horsepower -> 1
super-hitter -> 1
super-horsepower -> 1
super-hyper -> 2
super-inner -> 1
super-jupiter -> 2
super-killer -> 2
super-kosher -> 1
super-laser -> 2
super-lawyer -> 9
super-lover -> 1
super-manager -> 1
super-minister -> 4
super-number -> 2
super-observer -> 1
super-over -> 1
super-passenger -> 2
super-picker -> 1
super-poacher -> 1
super-pooper -> 1
super-power -> 31
super-producer -> 17
super-richer -> 1
super-runner -> 1
super-saver -> 13
super-scorer -> 1
super-server -> 1
super-sheer -> 5
super-shooter -> 1
super-shopper -> 2
super-simplest -> 1
super-skater -> 1
super-slender -> 4
super-slugger -> 2
super-soaker -> 4
super-soarer -> 1
super-sober -> 1
super-soldier -> 12
super-somber -> 1
super-spinner -> 1
super-spreader -> 1
super-sprinter -> 1
super-station-master -> 1
super-stopper -> 1
super-striker -> 2
super-super -> 6
super-swimmer -> 1
super-swinger -> 2
super-tanker -> 8
super-taster -> 1
super-teacher -> 1
super-tender -> 3
super-thin-layer -> 1
super-tiebreaker -> 1
super-tier -> 1
super-tipster -> 2
super-trainer -> 1
super-trawler -> 1
super-volunteer -> 1
super-welter -> 4
superachiever -> 2
superbanker -> 1
superbowl-caliber -> 1
supercalendered-paper -> 1
supercenter -> 4
supercenter-to-consumer -> 1
superclever -> 1
supercomputer-caliber -> 2
supercomputer-center -> 2
supercomputer-maker -> 2
superdeeduper -> 1
superduper -> 4
superer -> 2
superest -> 3
superhero-stoner -> 1
superhigh-power -> 1
superhottest -> 1
superior-on-paper -> 1
superliner -> 1
superman-as-teenager -> 1
supermodel-turned-designer -> 1
supermodel-turned-photographer -> 1
supermodel-turned-pop-singer -> 1
supermodel-turned-singer -> 13
supermodel-turner-singer -> 1
supermom-monster -> 1
supernatural-thriller -> 1
superpower -> 2
superproducer -> 4
supersoldier -> 1
superspy-cum-computer -> 1
supersrrier -> 1
superstar-caliber -> 8
superstriker -> 1
supersupersuper -> 1
supertaster -> 2
supertender -> 1
supertrendiest -> 1
supervisor-producer -> 1
supervisor\/manager -> 2
supervisory-commissioner -> 1
suponer -> 1
supper -> 26
supplement-maker -> 1
suppler -> 6
supplest -> 8
supplier -> 20
supplier-assembler -> 1
supplier-buyer -> 1
supplier-consumer -> 1
supplier-customer -> 4
supplier-retailer -> 1
supplier-user -> 1
supplies-maker -> 1
supply-sider -> 1
supply-worker -> 1
supportdomestic-partner -> 1
supporter -> 8
supporting-character -> 1
supporting-performer -> 3
supporting-player -> 5
supposed-biggest -> 1
supposed-cancer -> 1
supremacy-super -> 1
supreme-allied-commander -> 1
supreme-court-caliber -> 1
supreme-leader -> 1
supremest -> 2
supremo-blockbuster -> 1
suptercomputer -> 1
sur-allier -> 1
sur-mer -> 7
sure-fire-loser -> 1
sure-to-be-scarier -> 1
sure-to-be-tender -> 1
sure-winner -> 2
surer -> 299
surest -> 556
surestother -> 1
surf-contest -> 1
surf-rocker -> 1
surf-scooter -> 1
surface-luster -> 1
surface-shimmer -> 1
surface-water -> 23
surfboard-maker -> 1
surfer -> 37
surfer-dude-of-sherwood-forest -> 1
surfer-kayaker -> 1
surfer-skateboarder -> 2
surfer-skater -> 1
surfer-slacker -> 1
surfer-songwriter -> 1
surfer-stoner -> 2
surfer-turned-producer -> 1
surfer-turned-singer-songwriter -> 1
surfer-turned-soccer -> 1
surfer-turned-songwriter -> 1
surfer-wrestler -> 1
surfer\/skateboarder -> 1
surgery-center -> 1
surgical-center -> 1
surlier -> 14
surliest -> 21
surmonter -> 2
surprise-guest -> 1
surrealer -> 1
surrender -> 42
surrogate-father -> 1
surrogate-mother -> 12
surround-speaker -> 1
survival-by-barter -> 1
survival-of-the-cutest -> 1
survival-of-the-fittest -> 73
survival-of-the-fittestbigger -> 1
survival-of-the-flabbiest -> 1
survival-of-the-funniest -> 1
survival-of-the-quickest -> 1
survival-of-the-richest -> 1
survival-of-the-rudest -> 1
survival\/healing\/incest -> 1
sushi-master -> 1
suspect-arrest -> 1
suspender -> 6
suspense-shocker -> 1
suspense-thriller -> 8
suspense\/horror-fest -> 1
suspension-tower -> 1
suspest -> 1
suspicious-powder -> 1
susq-cyber -> 1
sustainable-forest -> 1
sustainable-harvest -> 1
sustainer -> 2
suter -> 5
suterother -> 1
sutherland-leveson-gower -> 1
sutler -> 1
sutter -> 7
suv-stroller -> 1
suv-to-junker -> 1
svelter -> 5
sveltest -> 4
sven-christer -> 1
sventh-largest -> 1
svisser -> 2
swagger -> 8
swaggerer -> 1
swaller -> 1
swallower -> 1
swamp-cooler -> 2
swamp-deer -> 1
swamp-monster -> 1
swamp-redneck-whatever -> 1
swampier -> 7
swampiest -> 4
swan-feather -> 2
swank-est -> 1
swankest -> 23
swankier -> 60
swankiest -> 139
swanky-for-a-pier -> 1
swap-meeter -> 1
swapper -> 1
swardson-consumer -> 1
swardson\/toronto-former -> 1
swarner -> 1
swarthier -> 1
swarthiest -> 1
swashbuckler -> 8
swatter -> 5
swayziest -> 1
swc-best -> 1
sweat-dripping-down-his-face-in-65-degree-weather -> 1
sweater -> 46
sweater-knicker -> 1
sweater-over-sweater -> 2
sweater-vest -> 8
sweater-weather -> 2
sweatfest -> 2
sweatier -> 22
sweatiest -> 27
sweatshirt-leather -> 1
sweden-arrest -> 1
sweden-attacks-britain-iraq-bomber -> 1
sweden-lindh-killer -> 1
sweden-volvo-merger -> 1
sweden-weather -> 2
swedish-owner -> 1
swee-ee-ter -> 1
sweeper -> 6
sweet-and-bitter -> 3
sweet-bitter -> 5
sweet-cheeks-torturer -> 1
sweet-maker -> 1
sweet-o-meter -> 1
sweet-pepper -> 3
sweet-potato-ginger -> 1
sweet-red-pepper -> 1
sweet-salty-and-bitter -> 1
sweet-sister -> 1
sweet-sour-bitter -> 1
sweet-talker -> 1
sweet-talking-a-cheerleader -> 1
sweet-tender -> 1
sweet-water -> 8
sweet\/silver -> 1
sweetener -> 8
sweeter -> 654
sweeter\/fuller -> 1
sweetest -> 513
sweetestfaster -> 1
sweetestsmaller -> 1
sweets-seller -> 1
sweetwater -> 1
sweller -> 2
swellest -> 9
swelter -> 5
swept-amber -> 1
swept-over -> 1
swept-together -> 1
swest -> 1
swift-river -> 1
swift-water -> 34
swift-west -> 1
swifter -> 484
swiftest -> 251
swiftwater -> 3
swim-with-dolphin-encounter -> 1
swimmer -> 2
swimming-center -> 1
swimsuit-and-dagger -> 1
swimsuit-swapper -> 1
swindle-and-murder -> 1
swindler -> 6
swindler-murderer -> 1
swine-fever -> 7
swinest -> 1
swing-analyzer -> 1
swing-o-meter -> 1
swing-voter -> 9
swing-your-partner -> 1
swinger -> 11
swingiest -> 5
swinging-est -> 1
swinging-from-the-chandelier -> 1
swingingest -> 15
swirled-together -> 1
swirling-water -> 1
swirly-finger -> 1
swishest -> 2
swishier -> 3
swiss-engineer -> 1
swissair-disaster -> 1
switch-hitter -> 68
switch-layer -> 2
switch-maker -> 2
switch-over -> 12
switcher -> 1
switchingest -> 1
switchmaker -> 1
switchover -> 7
swith-hitter -> 1
switzer -> 8
switzerland-demonstrator-arrest -> 1
switzerland-helicopter -> 1
switzerland-italy-power -> 1
switzerland-politics-demo-unrest -> 1
switzerland-protest -> 2
swoon-power -> 1
swooned-over -> 2
swoonier -> 2
swooniest -> 1
swoopier -> 2
sword-bearer -> 1
sword-fighter -> 1
swyngneither -> 1
sxger -> 1
sydney-durian-grounds-aussie-airliner -> 1
sydney-hunt-for-koala-killer -> 1
sydney-sider -> 1
syira-protest -> 1
sylvester -> 5
symington-schindler -> 1
sympathiser -> 2
sympathizer -> 1
symphonie-orchester -> 1
symptoms-chest -> 1
sync-counter -> 1
synchrophaser -> 1
syner -> 1
synth-computer -> 1
synth-popster -> 1
synthesiser -> 2
synthesizer -> 6
synthesizer-rocker -> 1
synthetic-fiber -> 8
synthetic-leather -> 1
synthetic-rubber -> 5
synthetic-water -> 1
syracuse-rochester -> 1
syracuse-west -> 1
syria-iran-letter -> 1
syria-iraq-border -> 2
syria-israel-water -> 1
syria-lebanon-border -> 1
syria-opposition-unrest -> 1
syria-protest -> 2
syria-u.s.-carter -> 1
syria-un-protest -> 1
syria-unrest -> 6
syria-us-protest -> 1
syria-us-request -> 1
syrian-border -> 1
syrup-producer -> 1
syrup-water -> 1
syrupier -> 2
syrupiest -> 1
system-builder -> 1
system-killer -> 1
system-test -> 1
system-timer -> 1
t-a-porter -> 1
t-always-better -> 1
t-always-greener -> 1
t-answer -> 1
t-be-a-leader -> 1
t-end-up-together -> 1
t-get-any-easier -> 1
t-get-any-lower -> 1
t-helper -> 10
t-hold-it-much-longer -> 1
t-kill-us-makes-us-stronger -> 1
t-kill-you-it-makes-you-stronger -> 1
t-kill-you-makes-you-stronger -> 1
t-know-what-number -> 1
t-litter -> 1
t-matter -> 10
t-murder -> 1
t-napster -> 1
t-need-you-either -> 1
t-people-be-nicer -> 1
t-protest -> 1
t-really-matter -> 1
t-remember -> 1
t-shifter -> 1
t-shirt-and-sneaker -> 1
t-shirt\/designer -> 1
t-somebody-think-of-this-sooner -> 1
t-tell-one-crowd-from-the-other -> 1
t-they-think-of-it-earlier -> 1
t-they-think-of-this-sooner -> 2
t-tiger -> 1
t-we-all-just-dance-together -> 1
t-we-hire-bill-snyder -> 1
tabla-player -> 1
table-number -> 1
table-setter -> 9
table-soccer -> 3
table-topper -> 2
table-water -> 1
table\/counter -> 1
tablet-computer -> 2
tablier -> 1
tabloid-and-twitter -> 1
tabloid-as-bloodsucker -> 1
tabloid-fodder -> 6
tabloid-newspaper -> 5
tabloids-cover -> 1
tachometer -> 2
tacked-together -> 3
tackier -> 45
tackiest -> 52
tackle-center -> 1
tackle-first-ask-questions-later -> 1
tackle-the-runner -> 1
tackler -> 8
tacky-trouser -> 1
taco-and-beer -> 1
taco-maker -> 1
tad-left-of-center -> 1
taffeta-paper -> 1
taft-eisenhower -> 3
tag-heuer -> 1
tag-switcher -> 1
tages-anzeiger -> 35
tagger -> 3
taher -> 4
tail-dragger -> 1
tail-ender -> 53
tail-flapper -> 1
tail-gater -> 1
tail-gunner -> 2
tail-number -> 2
tail-order -> 3
tail-shaker -> 1
tail-water -> 1
tailback-receiver -> 1
tailender -> 14
tailored-for-sportscenter -> 1
tailwater -> 2
tainted-water -> 5
taipei-manchester -> 2
taipei-mouse-testes-believed-to-help-fer -> 1
taipei-vancouver -> 11
taittinger -> 1
taiwan-acer -> 1
taiwan-apec-minister -> 1
taiwan-chen-protest -> 1
taiwan-china-minister -> 1
taiwan-china-politics-protest -> 1
taiwan-economy-minister -> 1
taiwan-insurance-aig-nanshan-protest -> 1
taiwan-politics-protest -> 3
taiwan-premier -> 2
taiwan-protest -> 1
taiwan-skyscraper -> 1
taiwan-us-military-protest -> 1
taiwan-vote-protest -> 1
taiwan-water -> 1
taiwan-weather -> 6
tajikistan-border -> 1
tajikistan-vote-islam-unrest -> 1
take-a-number -> 8
take-a-pill-and-make-it-better -> 1
take-cover -> 7
take-it-out-of-the-net-later -> 1
take-me-to-your-leader -> 2
take-no-for-an-answer -> 5
take-no-prisoner -> 9
take-off-the-sweater -> 1
take-on-the-blocker -> 1
take-other -> 1
take-over -> 165
take-overdouble-propeller -> 1
take-the-hill-damn-you-soldier -> 1
take-two-strikes-and-advance-the-runner -> 1
takeaway-turnover -> 2
taken-over -> 3
taken-uvder -> 1
takeoever -> 1
taker -> 5
takeunder -> 1
takever -> 1
takoever -> 5
takover -> 1
talcum-powder -> 2
tale-spinner -> 1
tale-teller -> 1
talent-contest -> 8
talent-spotter -> 1
taliban-splinter -> 1
taliban-surrender -> 1
talk-about-the-weather -> 1
talk-it-over -> 2
talk-later -> 4
talk-never -> 1
talk-show-host\/singer -> 1
talk-singer -> 1
talk-this-over -> 1
talk-to-you-later -> 1
talk.religion.school-prayer -> 1
talked-over -> 1
talker -> 3
talkfest -> 5
talkier -> 15
talkiest -> 7
talking-computer -> 1
talking-headmeister -> 1
talking-killer -> 1
talking-pointer -> 1
talking-toddler -> 1
talking\/under -> 1
talkingest -> 4
talks-and-dinner -> 1
talks-former -> 1
tall-drink-of-water -> 1
tall-order -> 3
tall-timber -> 2
tall-tower -> 2
taller -> 812
taller\/faster\/smarter -> 1
tallerother -> 1
tallest -> 925
tallest-ever -> 4
tallest-tower -> 1
tallestformer -> 1
tallinn-manchester -> 1
tam-o'shanter -> 1
tamari-ginger -> 1
tamarind-and-ginger -> 1
tamarind-ginger -> 1
tamer -> 416
tamermultihomer -> 1
tamest -> 77
tamil-tiger -> 2
tamils-arrest -> 1
taming-the-west -> 1
tampa-clearwater -> 1
tamper -> 15
tampons-in-the-shower -> 1
tan-leather -> 1
tanager -> 2
tangerine-peper -> 1
tangier -> 39
tangiest -> 5
tango-dancer -> 1
tank-and-helicopter -> 1
tank-builder -> 1
tank-buster -> 9
tank-container -> 1
tank-destroyer -> 2
tank-hunter -> 1
tank-killer -> 15
tank-maker -> 1
tank-manufacturer -> 1
tank-test -> 2
tank-trailer -> 1
tank-water -> 1
tanker -> 43
tanker-tracker -> 3
tankerdarker -> 1
tanner -> 20
tannest -> 5
tans-border -> 1
tansborder -> 1
tanzania-christopher -> 1
tanzania-diver -> 1
tanzania-economy-hamper -> 1
tanzania-imf-center -> 1
tanzania-man-eater -> 1
tanzania-protest -> 1
tanzania-water -> 1
tanztheater -> 1
tap-dancer -> 10
tap-manufacturer -> 1
tap-on-the-shoulder -> 1
tap-water -> 35
tape-and-paper -> 1
tape-maker -> 2
tape-player -> 2
tape-recorder -> 9
taped-over -> 7
taped-together -> 20
tapemaker -> 1
taper -> 35
tapper -> 3
tapwater -> 5
tar-and-feather -> 6
tar-paper -> 41
tarango-muster -> 1
tardier -> 3
tardiest -> 20
targest -> 2
tarkett-sommer -> 2
tarlier -> 1
tarpaper -> 12
tarped-over -> 1
tarrant-parker -> 1
tarred-over -> 1
tarsier -> 1
tart-tender -> 1
tarter -> 25
tartest -> 15
tartikoff-tinker -> 1
tarver -> 1
tarwater -> 2
taser -> 17
task-master -> 1
task-order -> 1
tasker -> 1
taskmaster -> 5
tasseled-loafer -> 3
taste-maker -> 4
taste-o-meter -> 1
taste-test -> 17
taste-tester -> 3
taste-testformer -> 1
taste-trigger -> 1
tastemaker -> 4
taster -> 2
tastes-like-butter -> 1
tastier -> 297
tastiest -> 209
tater -> 8
tatfest -> 1
tattiest -> 1
tattooer -> 1
taupe-and-silver -> 1
tauter -> 29
tautest -> 8
tauzin-weller -> 1
tavern-keeper -> 3
tavern-owner -> 1
tawdrier -> 20
tawdriest -> 22
tawnier -> 1
tawniest -> 1
tax-adviser -> 1
tax-and-spender -> 1
tax-and-transfer -> 2
tax-cutter -> 14
tax-defer -> 1
tax-dodger -> 2
tax-extender -> 1
tax-hater -> 1
tax-kinder -> 1
tax-now-collect-later -> 1
tax-payer -> 32
tax-preparer -> 1
tax-protest -> 12
tax-protester -> 4
tax-resister -> 1
tax-saver -> 1
tax-shelter -> 77
tax-shelterlatest -> 1
tax-the-foreigner -> 1
tax-transfer -> 1
taxi-dancer -> 2
taxi-driver -> 46
taxi-owner -> 1
taxpaxer -> 1
taxpayer -> 20
taxpayer-pensioner -> 1
taxpayer-supporter -> 1
taylor-fletcher -> 2
taylor-shuler -> 2
taylor-slater -> 2
taylor\/randfontein-afrikaner -> 1
tbanstetter -> 2
tbaxter -> 5
tbruner -> 4
tcaretaker -> 1
tcher -> 1
tci-telquest -> 2
td-smith\/cracker -> 1
tdiemer -> 4
tdresdner -> 1
tea-and-timber -> 1
tea-and-water -> 1
tea-bagger -> 2
tea-cancer -> 1
tea-chest -> 1
tea-drinker -> 1
tea-harvest -> 1
tea-infuser -> 1
tea-maker -> 2
tea-party-sympathizer -> 1
tea-pourer -> 1
tea-strainer -> 2
tea-trader -> 1
tea-water -> 1
teach-a-kid-to-swim-by-throwing-him-in-the-river -> 1
teach-the-test -> 1
teach-to-the-test -> 2
teacher -> 80
teacher-by-teacher -> 2
teacher-climber -> 1
teacher-composer -> 1
teacher-father -> 2
teacher-killer -> 1
teacher-peer -> 1
teacher-practitioner -> 1
teacher-test -> 1
teacher-to-teacher -> 1
teacher-to-toddler -> 1
teacher-transfer -> 1
teacher-turned-beer -> 1
teacher-turned-premier -> 1
teacher-turnover -> 1
teacher-writer -> 1
teaching-to-a-test -> 1
teaching-to-the-test -> 1
tealier -> 1
team-best -> 238
team-bestbetter -> 1
team-cancer -> 1
team-driver -> 1
team-fixer -> 1
team-leader -> 10
team-manager -> 1
team-member -> 4
team-order -> 1
team-owner -> 34
team-owner\/engine-builder -> 1
team-player -> 16
team-summer -> 1
team-worker -> 1
team\/driver -> 1
teamer -> 1
teammate-striker -> 1
teams-under -> 1
teamster -> 40
tear-down-the-leader -> 1
tear-in-a-beer -> 1
tear-in-her-beer -> 1
tear-in-my-beer -> 1
tear-in-your-beer -> 5
tear-jerker -> 13
tear-jerkiest -> 1
tearier -> 1
teariest -> 2
tearjerker -> 11
tears-and-laughter -> 1
tears-in-my-beer -> 1
tears-in-the-beer -> 1
teaser -> 51
teaser-freezer -> 2
tecate-quaker -> 1
tech-bellwether -> 1
tech-savvier -> 2
tech-transfer -> 6
tech-worker -> 4
techier -> 1
techiest -> 3
techno-career -> 1
techno-choreographer -> 1
techno-clutter -> 1
techno-cyber -> 2
techno-hipster -> 1
techno-popster -> 1
techno-pusher -> 1
techno-rapper -> 1
techno-rubber -> 1
techno-savvier -> 1
techno-scavenger -> 1
techno-superliner -> 1
techno-thriller -> 26
techno-tower -> 1
techno-wonder -> 1
technological-transfer -> 1
technology-newsletter -> 1
technology-owner -> 1
technology-procurer -> 1
technology-researcher -> 1
technology-test -> 1
technology-transfer -> 41
technology-trasfer -> 1
technothriller -> 1
techology-transfer -> 1
teder -> 2
tee-divider -> 1
tee-totaller -> 2
teen-ager -> 49
teen-agerover -> 1
teen-buyer -> 1
teen-cheerleader -> 1
teen-driver -> 2
teen-friendlier -> 1
teen-ger -> 1
teen-headbanger -> 1
teen-hipster -> 1
teen-hooker -> 1
teen-monster -> 1
teen-mother -> 1
teen-murder -> 1
teen-screamer -> 1
teen-slasher -> 14
teen-teacher -> 1
teen-to-hipster -> 1
teen\/slasher -> 1
teenage-mother -> 1
teenage-stripper -> 1
teenage-wonder -> 1
teenager -> 18
teenie-bopper -> 1
teenier -> 3
teeniest -> 28
teensier -> 1
teensiest -> 22
teensiest-weensiest -> 1
teensy-tiniest -> 1
teeny-booper -> 1
teeny-bopper -> 102
teeny-popper -> 1
teeny-tiniest -> 1
teenybopper -> 18
teeter -> 20
teeter-totter -> 22
teetotaler -> 4
teetotaller -> 2
tegest -> 1
tegether -> 1
tehran-budapest -> 1
tel-hashomer -> 2
tele-center -> 1
tele-consumer -> 1
tele-lawyer -> 1
tele-mongerer -> 1
tele-printer -> 1
tele-prompter -> 1
tele-retailer -> 1
telecaster -> 1
telecom-carrier -> 1
telecom-merger -> 1
telecom_merger -> 1
telecommunications-career -> 1
telecommunications-equipment-maker -> 1
telecommunications-equipment-provider -> 1
telecommunications-merger -> 1
telecommuter -> 1
telecomputer -> 2
telegrapher -> 1
telehandler -> 1
telekom-invest-partner -> 1
telemarketer -> 9
telemeter -> 1
telephone-and-letter -> 1
telephone-and-typewriter -> 1
telephone-carrier -> 1
telephone-computer -> 1
telephone-customer -> 1
telephone-number -> 5
telephone-order -> 6
telephone-service-carrier -> 1
telephone-slammer -> 1
telephone-to-computer -> 1
telephones-cum-organizer -> 1
teleprompter -> 30
telescope-builder -> 1
teletypewriter -> 2
television-as-babysitter -> 1
